Hours_Studied,Attendance,Sleep_Hours,Previous_Scores
16.4,73.5,7.6,55.8
25.6,73.5,6.2,96.5
16.9,73.5,8.6,65.7
22.5,73.5,6.6,95.9
18.3,73.5,9.0,91.8
17.5,73.5,7.1,83.3
19.4,73.5,8.0,52.1
26.1,73.5,4.0,72.3
22.6,73.5,7.7,74.0
7.3,73.4,10.0,76.5
14.1,73.4,6.4,91.2
8.1,73.4,7.1,51.0
22.4,73.4,7.4,82.9
16.0,73.4,8.1,64.0
21.8,73.4,10.0,96.8
27.9,73.4,7.6,55.2
30.4,73.4,7.4,81.4
11.1,73.4,6.3,85.1
28.6,73.4,4.7,64.1
31.6,73.4,6.1,82.2
24.3,73.4,6.8,64.5
17.0,73.4,7.2,93.0
25.7,73.4,6.4,76.5
26.9,73.4,6.7,57.5
16.8,73.4,8.2,65.9
16.7,73.4,8.8,96.1
30.4,73.4,7.6,89.6
14.5,73.3,6.3,85.9
37.4,73.3,6.4,89.8
18.3,73.3,8.3,100.0
16.5,73.3,7.3,92.0
4.1,73.3,8.4,76.5
11.0,73.3,5.4,91.5
20.9,73.3,6.8,67.3
29.3,73.3,7.6,92.6
15.4,73.3,7.9,76.6
14.0,73.3,7.9,65.8
11.1,73.3,6.1,99.6
26.6,73.3,7.8,82.6
15.3,73.3,6.2,58.3
19.6,73.3,5.6,93.5
13.3,73.3,8.8,93.4
16.7,73.3,6.9,81.7
19.9,73.2,7.9,87.6
24.1,73.2,8.9,92.1
14.0,73.2,5.1,76.3
10.9,73.2,9.6,50.9
26.2,73.2,7.1,97.5
22.6,73.2,6.8,65.6
31.9,73.2,6.0,89.0
13.6,73.2,8.2,54.1
29.2,73.2,8.8,83.3
21.8,73.2,5.9,96.7
26.0,73.2,8.5,72.9
19.0,73.2,7.7,56.5
16.6,73.2,8.0,68.8
20.1,73.2,9.2,69.5
17.8,73.2,8.1,96.6
17.6,73.2,6.5,99.8
27.8,73.2,7.4,95.4
9.0,73.2,6.1,92.3
12.2,73.2,5.9,78.8
21.0,73.2,6.7,89.7
16.1,73.2,8.1,79.6
30.3,73.2,4.7,57.2
9.2,73.2,6.2,97.8
7.6,73.2,5.9,96.6
15.5,73.1,6.1,78.3
16.2,73.1,10.0,60.9
28.7,73.1,8.6,71.5
17.7,73.1,7.2,84.8
20.6,73.1,7.1,88.5
18.5,73.1,8.1,67.2
23.0,73.1,6.0,74.1
23.4,73.1,6.9,90.3
21.7,73.1,7.2,95.3
28.7,73.1,6.3,88.0
23.5,73.1,10.0,90.9
25.3,73.1,7.7,90.9
25.1,73.1,7.3,59.5
22.0,73.1,8.8,80.7
20.4,73.1,7.1,89.7
22.8,73.1,6.2,69.9
27.8,73.1,5.6,61.5
18.2,73.1,6.0,52.2
21.5,73.0,6.8,71.7
23.8,73.0,7.1,94.0
25.2,73.0,7.6,89.2
16.0,73.0,7.6,94.2
26.4,73.0,6.4,62.3
21.8,73.0,6.4,78.0
20.8,73.0,6.9,96.2
28.6,73.0,6.1,88.6
28.7,73.0,8.3,56.6
19.2,73.0,6.9,92.6
12.9,73.0,7.9,86.0
21.3,73.0,4.0,83.8
8.8,73.0,7.3,64.8
17.2,73.0,6.6,97.3
24.2,73.0,6.9,67.2
24.4,73.0,7.2,66.4
28.7,73.0,5.3,83.4
13.2,72.9,7.2,76.7
22.4,72.9,8.1,91.6
22.9,72.9,4.4,63.6
16.0,72.9,6.3,91.8
25.5,72.9,9.3,58.3
17.4,72.9,7.3,89.5
20.0,72.9,7.5,73.0
15.4,72.9,7.1,62.8
8.5,72.9,8.0,93.9
15.5,72.9,6.1,97.2
25.9,72.9,7.5,89.3
16.9,72.9,9.5,86.4
28.8,72.9,6.7,74.4
25.2,72.9,7.4,93.3
8.8,72.9,7.9,93.0
23.8,72.9,5.7,60.4
18.1,72.9,6.3,93.3
27.0,72.9,10.0,93.5
16.5,72.9,8.1,82.1
16.9,72.9,8.7,52.5
20.1,72.9,6.3,67.5
25.4,72.9,7.0,94.0
22.8,72.8,7.2,52.6
15.3,72.8,5.7,81.5
6.6,72.8,6.2,53.9
24.8,72.8,7.5,94.5
25.9,72.8,6.5,93.3
24.0,72.8,5.5,87.6
28.5,72.8,6.8,95.7
19.9,72.8,8.6,87.3
19.5,72.8,4.0,90.9
23.8,72.7,8.3,99.8
27.5,72.7,6.2,60.9
9.8,72.7,7.0,77.7
11.7,72.7,5.5,90.1
23.1,72.7,6.4,97.9
26.0,72.7,6.7,67.9
18.3,72.7,4.0,93.9
18.0,72.7,5.5,61.7
18.0,72.7,6.5,51.7
17.7,72.7,5.9,83.0
14.5,72.7,7.7,98.0
8.8,72.6,6.4,78.2
20.6,72.6,6.4,68.3
25.9,72.6,5.2,100.0
23.4,72.6,6.6,91.4
26.8,72.6,5.9,52.5
18.3,72.6,8.9,79.7
29.0,72.6,7.9,61.9
14.5,72.6,8.5,67.6
26.0,72.6,6.7,85.7
10.8,72.6,5.8,99.6
18.2,72.6,6.2,57.5
5.5,72.6,5.9,64.5
20.1,72.6,5.4,98.7
17.2,72.6,8.3,68.0
20.5,72.6,7.5,85.7
22.4,72.6,6.1,96.9
20.7,72.6,7.3,91.6
10.4,72.5,8.9,71.1
22.4,72.5,7.5,67.2
12.6,72.5,5.7,87.7
12.3,72.5,6.5,80.0
12.8,72.5,6.4,84.5
29.3,72.5,10.0,59.4
20.5,72.5,6.1,64.0
23.1,72.5,6.7,70.2
21.0,72.5,5.9,59.3
25.5,72.5,8.0,57.3
16.9,72.5,9.0,85.5
21.0,72.5,7.9,90.9
26.1,72.5,8.0,68.4
20.4,72.5,10.0,83.4
15.2,72.4,8.1,84.0
11.1,72.4,8.3,66.9
15.1,72.4,4.8,55.1
17.7,72.4,7.6,94.9
25.4,72.4,6.9,70.9
12.6,72.4,8.4,77.4
31.7,72.4,5.7,70.1
12.5,72.4,6.0,88.1
18.5,72.4,6.6,51.6
23.2,72.4,7.0,60.4
35.7,72.4,9.9,87.7
21.9,72.4,5.1,51.6
19.3,72.4,9.0,56.1
20.2,72.4,7.4,52.6
27.0,72.4,8.2,89.3
10.4,72.4,9.9,50.4
29.6,72.4,8.7,71.3
22.4,72.4,6.0,69.5
19.1,72.4,7.1,61.0
20.3,72.4,8.1,61.5
22.7,72.4,8.4,57.1
13.2,72.4,8.1,64.5
18.7,72.4,7.9,58.3
23.2,72.4,7.5,96.3
27.1,72.4,4.5,60.2
23.2,72.4,8.2,82.6
12.5,72.3,10.0,96.7
21.4,72.3,7.0,64.5
19.1,72.3,7.7,97.9
28.3,72.3,5.8,61.8
25.2,72.3,8.3,51.3
22.9,72.3,7.8,53.6
20.2,72.3,5.9,84.3
23.1,72.3,7.3,58.2
14.3,72.3,5.7,94.5
23.5,72.3,7.2,85.9
27.0,72.3,6.6,78.0
20.6,72.3,6.9,83.5
11.6,72.3,8.0,52.9
13.5,72.3,6.7,77.9
24.3,72.3,7.1,52.5
22.4,72.2,8.5,80.0
22.5,72.2,6.9,87.1
17.1,72.2,8.3,55.2
30.5,72.2,7.4,54.1
27.8,72.2,8.0,51.7
18.2,72.2,7.3,65.3
25.7,72.2,8.6,94.5
13.5,72.2,4.6,80.3
18.6,72.2,4.8,97.7
9.8,72.2,6.5,59.1
30.2,72.2,7.1,61.5
23.1,72.2,8.5,60.4
25.4,72.2,7.1,86.9
18.3,72.2,8.0,77.2
31.3,72.2,8.7,86.7
23.3,72.1,8.0,90.7
26.6,72.1,8.8,59.6
18.1,72.1,7.1,85.8
26.4,72.1,9.2,89.4
24.1,72.1,7.2,97.4
22.9,72.1,9.2,85.3
16.9,72.1,7.4,96.5
22.4,72.1,10.0,55.2
20.9,72.1,8.8,99.6
22.5,72.1,7.1,79.5
9.8,72.0,5.1,71.2
17.5,72.0,6.0,80.0
25.6,72.0,5.6,67.2
28.9,72.0,6.6,86.3
20.1,72.0,10.0,97.8
8.2,72.0,6.2,62.8
24.4,72.0,8.7,86.0
19.1,72.0,6.9,98.0
22.3,72.0,6.0,61.2
14.5,72.0,6.1,83.5
8.9,72.0,8.2,84.8
22.5,72.0,7.0,60.2
16.4,72.0,6.4,76.6
14.5,71.9,8.0,53.4
20.7,71.9,4.8,61.4
29.2,71.9,10.0,67.9
19.4,71.9,7.6,75.8
28.0,71.9,4.4,69.9
18.5,71.9,7.3,80.6
22.8,71.9,9.5,75.0
28.2,71.9,7.7,65.8
16.6,71.9,7.7,91.7
12.3,71.9,8.9,57.3
19.5,71.9,6.9,52.7
17.9,71.9,8.0,84.5
20.2,71.9,5.5,84.1
8.0,71.9,8.2,62.0
23.6,71.9,9.0,71.3
23.5,71.9,6.4,80.6
18.8,71.9,5.6,73.8
25.8,71.9,6.5,55.6
17.4,71.9,6.9,92.1
34.3,71.9,8.1,88.8
28.0,71.9,6.4,99.3
28.2,71.8,6.6,91.8
21.1,71.8,8.6,97.3
12.3,71.8,6.7,81.6
27.9,71.8,7.2,74.7
21.7,71.8,7.4,59.0
20.6,71.8,5.5,81.4
23.0,71.8,6.6,84.7
33.1,71.8,6.2,97.5
17.5,71.8,6.3,60.3
17.8,71.8,6.8,50.0
9.4,71.8,8.5,67.9
24.1,71.8,10.0,52.0
17.8,71.8,4.8,56.4
21.9,71.8,8.4,72.8
11.0,71.8,6.7,81.3
23.6,71.8,5.8,91.5
16.9,71.7,8.5,86.2
15.4,71.7,8.3,54.8
16.2,71.7,9.1,97.4
30.6,71.7,8.3,94.7
32.8,71.7,6.3,82.3
26.4,71.7,7.5,81.8
24.5,71.7,6.4,99.6
24.8,71.7,6.4,85.7
25.6,71.7,7.2,68.0
24.4,71.7,5.2,93.8
21.8,71.7,6.2,62.4
19.7,71.7,9.1,98.3
18.1,71.7,8.4,86.4
12.4,71.7,6.5,69.4
21.5,71.7,6.1,96.1
23.4,71.7,8.2,90.9
17.1,71.7,9.1,66.9
27.1,71.7,8.0,96.5
23.8,71.7,6.7,78.0
27.6,71.6,8.2,85.4
25.6,71.6,7.4,61.0
16.9,71.6,8.3,63.3
19.5,71.6,7.4,53.4
12.8,71.6,8.0,76.4
19.1,71.6,6.3,57.6
25.2,71.6,9.1,83.0
25.8,71.6,5.6,63.7
20.1,71.6,6.0,55.3
24.7,71.6,7.0,81.2
20.3,71.6,6.2,80.4
24.1,71.6,6.4,81.8
18.6,71.6,7.7,94.9
20.3,71.6,5.6,71.7
12.8,71.6,7.6,97.2
24.0,71.6,8.3,83.8
18.9,71.6,4.7,84.7
20.0,71.6,7.3,87.0
13.3,71.6,8.6,87.5
18.5,71.6,7.5,93.3
26.8,71.6,7.4,74.1
25.2,71.5,5.8,57.4
21.7,71.5,8.5,81.3
20.5,71.5,8.6,55.3
9.8,71.5,7.2,79.2
25.0,71.5,6.7,57.1
30.7,71.5,9.3,73.8
24.1,71.5,5.6,59.6
23.3,71.5,8.1,50.4
28.7,71.5,7.2,81.5
10.7,71.5,4.0,70.8
23.8,71.5,6.6,73.6
14.1,71.5,6.9,69.1
12.6,71.5,8.4,64.0
18.5,71.5,7.2,55.5
13.9,71.4,6.6,82.0
15.3,71.4,6.5,81.4
17.8,71.4,7.3,78.1
8.7,71.4,5.3,73.6
22.8,71.4,6.9,73.2
20.7,71.4,9.7,79.8
24.8,71.4,5.6,70.6
18.8,71.4,6.2,66.2
13.1,71.4,6.6,90.4
29.0,71.4,8.5,78.4
17.1,71.4,5.0,54.9
25.1,71.4,8.4,61.4
13.8,71.4,6.6,81.7
24.2,71.4,4.0,65.8
19.1,71.4,6.3,90.2
16.6,71.4,7.1,95.8
18.8,71.4,4.6,65.2
12.9,71.4,4.0,75.1
26.0,71.4,7.9,55.9
16.0,71.3,9.1,86.4
19.0,71.3,8.9,85.2
17.8,71.3,4.8,73.0
14.8,71.3,6.6,70.4
28.9,71.3,6.0,53.1
18.3,71.3,7.2,73.3
17.3,71.3,7.4,79.2
24.9,71.3,8.6,79.2
25.0,71.3,6.3,75.6
23.9,71.3,6.4,92.1
22.6,71.3,7.4,74.3
16.5,71.3,7.4,51.4
21.8,71.2,6.6,90.2
21.0,71.2,7.0,73.8
20.9,71.2,9.1,93.5
15.9,71.2,6.7,73.7
18.9,71.2,6.8,70.0
25.7,71.2,5.8,60.4
21.4,71.2,9.0,94.0
30.7,71.2,7.6,75.2
22.5,71.2,7.2,76.0
22.2,71.2,8.5,57.4
22.9,71.2,7.6,64.4
21.1,71.2,8.5,54.4
17.3,71.2,8.3,67.3
15.9,71.1,7.9,77.4
27.6,71.1,7.2,54.5
24.0,71.1,7.1,81.2
18.3,71.1,7.6,55.3
20.8,71.1,7.6,76.5
21.3,71.1,7.8,87.4
8.3,71.1,8.0,77.6
13.8,71.1,7.5,71.7
12.5,71.1,5.7,72.7
19.0,71.1,7.1,95.2
22.2,71.1,5.8,98.1
21.2,71.1,5.1,61.0
22.4,71.0,7.6,70.3
27.6,71.0,6.6,91.9
19.9,71.0,7.9,99.6
13.7,71.0,9.5,94.9
18.1,71.0,8.2,75.4
33.2,71.0,7.9,54.7
24.3,71.0,8.8,79.0
22.2,71.0,9.1,71.7
14.7,71.0,7.2,73.9
36.8,71.0,7.5,59.3
26.4,71.0,7.7,97.3
16.6,71.0,5.6,94.2
23.9,71.0,6.5,57.5
23.1,71.0,8.7,57.1
25.7,71.0,8.3,78.5
11.3,71.0,7.4,65.6
27.9,71.0,9.1,81.9
8.3,71.0,7.1,88.5
17.3,71.0,8.5,67.1
20.7,71.0,4.0,79.1
21.1,71.0,5.4,99.8
23.6,70.9,9.5,91.1
31.4,70.9,5.7,52.3
21.2,70.9,5.6,67.2
16.7,70.9,6.2,63.9
26.9,70.9,5.0,90.7
26.8,70.9,5.3,75.4
9.8,70.9,7.2,69.2
14.5,70.9,7.1,83.1
18.6,70.9,8.8,76.5
20.0,70.9,6.5,75.1
8.6,70.9,7.0,70.2
27.3,70.9,7.5,64.0
12.7,70.9,8.5,91.8
20.5,70.9,5.8,67.3
23.7,70.9,6.4,81.2
19.4,70.9,8.5,87.4
24.2,70.9,5.5,79.8
19.6,70.9,8.8,58.1
20.7,70.9,5.1,79.0
26.1,70.9,6.0,57.8
15.6,70.9,6.5,71.9
22.7,70.8,7.9,94.6
22.4,70.8,8.5,83.1
29.5,70.8,6.2,75.8
19.5,70.8,7.1,77.8
20.1,70.8,7.3,81.0
22.5,70.8,4.5,61.6
26.2,70.8,8.3,85.0
16.6,70.8,8.1,84.6
21.6,70.8,6.8,86.8
23.2,70.8,5.7,65.3
6.1,70.8,7.4,60.5
15.7,70.8,5.9,63.6
17.8,70.8,5.2,64.7
21.7,70.8,7.2,90.3
20.3,70.8,7.7,60.8
21.1,70.8,5.5,96.2
18.9,70.8,6.7,100.0
17.8,70.8,8.3,96.2
33.8,70.7,6.3,90.2
20.7,70.7,7.2,51.1
26.5,70.7,8.2,57.4
23.4,70.7,4.5,99.3
10.7,70.7,7.4,55.7
24.6,70.7,8.1,79.8
12.4,70.7,7.8,80.8
20.4,70.7,7.4,70.0
15.9,70.7,7.8,79.5
21.0,70.7,4.0,76.0
20.4,70.6,9.3,83.1
19.4,70.6,6.9,94.7
30.8,70.6,7.6,92.5
25.0,70.6,5.1,66.8
24.8,70.6,8.3,99.5
25.4,70.6,8.7,67.9
26.7,70.6,6.4,79.6
24.3,70.6,6.6,56.2
20.6,70.6,6.5,96.6
21.2,70.6,8.1,87.3
20.0,70.6,4.3,67.7
26.0,70.6,5.9,64.9
18.7,70.6,8.8,63.1
10.4,70.6,7.1,90.3
26.9,70.6,6.3,65.9
19.7,70.6,8.5,59.7
9.8,70.6,6.9,92.3
17.0,70.6,6.4,61.1
22.0,70.6,5.1,90.0
20.2,70.5,7.3,70.0
13.9,70.5,6.8,91.3
12.6,70.5,5.3,74.4
20.8,70.5,8.1,63.9
17.5,70.5,7.4,52.4
22.1,70.5,6.3,98.6
28.3,70.5,6.7,79.4
23.6,70.5,10.0,78.2
30.9,70.5,8.3,59.2
12.9,70.5,7.8,74.0
19.3,70.5,6.2,63.3
30.2,70.5,4.0,61.8
16.0,70.5,6.9,55.0
12.0,70.5,6.6,77.4
21.3,70.5,7.5,96.6
16.9,70.5,8.2,55.9
10.0,70.4,7.4,88.3
16.6,70.4,6.6,87.3
22.7,70.4,7.7,93.1
27.1,70.4,7.9,58.9
20.5,70.4,6.9,86.7
25.6,70.4,8.2,81.9
22.2,70.4,8.4,80.3
26.3,70.4,6.8,94.4
22.5,70.4,6.8,59.6
14.3,70.4,4.6,76.0
19.2,70.4,8.1,64.6
18.4,70.3,4.0,94.3
21.1,70.3,6.7,62.1
26.4,70.3,7.7,53.9
16.0,70.3,7.2,97.3
9.7,70.3,7.3,95.5
29.7,70.3,7.3,70.2
19.1,70.3,6.1,58.0
20.4,70.3,6.7,76.7
30.2,70.3,9.1,61.0
20.1,70.3,7.9,84.2
18.8,70.3,6.6,94.4
13.9,70.3,8.5,68.2
13.8,70.3,6.6,96.9
15.6,70.3,8.9,66.6
16.6,70.3,6.8,62.2
30.0,70.3,4.0,64.9
13.8,70.3,8.0,74.8
25.9,70.3,7.8,91.4
21.4,70.3,7.1,72.6
24.4,70.2,5.1,69.1
24.6,70.2,6.7,56.4
13.7,70.2,6.1,80.0
14.9,70.2,8.5,68.2
24.2,70.2,5.6,85.7
12.5,70.2,9.3,76.6
15.5,70.2,5.2,70.6
12.1,70.2,7.2,81.6
12.7,70.2,8.3,54.7
27.6,70.2,4.9,91.5
3.5,70.2,6.7,59.0
21.3,70.2,9.7,99.4
17.4,70.2,7.3,82.7
24.1,70.1,6.1,74.7
9.8,70.1,7.4,53.0
31.6,70.1,9.4,98.3
22.0,70.1,7.8,81.5
22.5,70.1,6.9,96.0
20.4,70.1,7.1,83.9
19.8,70.1,7.8,55.5
26.1,70.1,6.8,99.4
33.6,70.1,7.4,90.2
23.1,70.1,6.4,86.1
13.8,70.1,6.1,84.4
5.9,70.1,8.4,55.2
14.2,70.1,7.6,92.5
25.8,70.1,5.3,66.3
25.0,70.1,6.9,88.1
18.1,70.1,10.0,92.5
13.9,70.1,4.0,50.4
23.5,70.1,5.1,56.4
25.4,70.1,6.4,89.5
29.0,70.1,7.4,50.5
21.2,70.1,6.7,92.1
18.3,70.1,8.5,97.6
11.9,70.1,8.5,67.7
22.7,70.1,6.2,82.8
24.1,70.1,8.1,96.0
25.4,70.1,8.1,57.5
20.9,70.1,6.0,58.3
19.3,70.1,5.5,77.1
21.3,70.1,6.4,54.1
20.8,70.1,7.0,53.8
18.9,70.0,7.1,85.1
23.7,70.0,6.7,75.9
20.9,70.0,6.5,67.4
18.4,70.0,6.7,57.4
24.8,70.0,6.8,59.1
18.8,70.0,8.0,86.3
13.4,70.0,7.8,51.8
19.1,70.0,6.3,94.7
21.5,70.0,5.4,54.5
36.0,70.0,5.8,57.9
17.3,70.0,8.2,79.7
22.8,70.0,8.1,59.2
21.0,70.0,7.1,97.2
24.8,69.9,8.3,56.8
21.0,69.9,6.5,67.4
22.8,69.9,6.6,80.9
19.2,69.9,10.0,75.9
13.5,69.9,5.7,92.2
26.3,69.9,7.1,65.1
30.7,69.9,6.6,60.9
22.4,69.9,8.4,84.7
28.4,69.9,6.2,84.1
16.2,69.9,8.0,84.9
29.8,69.9,6.4,91.1
16.8,69.9,4.8,82.7
19.5,69.9,8.3,99.8
31.3,69.9,8.1,97.0
20.2,69.9,4.9,96.1
25.8,69.9,7.7,74.4
27.1,69.8,7.2,70.5
29.2,69.8,7.2,70.5
9.5,69.8,8.7,86.8
13.7,69.8,7.7,97.8
7.7,69.8,7.5,98.7
24.1,69.8,7.8,64.3
9.5,69.8,8.5,70.3
25.4,69.8,8.3,69.3
22.9,69.8,6.8,76.6
25.9,69.8,5.1,69.1
24.0,69.8,6.4,81.3
13.6,69.8,4.9,84.8
22.9,69.8,7.8,81.6
28.7,69.8,6.3,92.5
21.2,69.8,9.5,94.8
26.0,69.8,7.2,91.0
23.2,69.8,7.3,54.2
14.6,69.7,7.0,73.2
21.6,69.7,7.8,88.4
14.5,69.7,5.7,62.0
25.6,69.7,5.5,63.5
20.3,69.7,8.3,64.7
19.4,69.7,7.2,91.7
15.8,69.7,6.7,95.0
22.2,69.7,4.7,69.1
11.5,69.7,7.5,91.9
11.5,69.7,6.7,62.6
17.5,69.7,7.6,73.7
16.8,69.7,8.2,92.7
22.4,69.7,8.3,80.8
25.1,69.7,6.5,59.7
28.1,69.7,8.7,75.7
12.1,69.7,6.9,67.3
25.6,69.7,7.8,60.5
22.6,69.6,9.3,89.2
21.3,69.6,6.3,70.1
21.8,69.6,8.5,58.2
13.4,69.6,5.5,52.3
11.2,69.6,8.4,94.1
28.2,69.6,8.9,89.3
19.7,69.6,9.1,88.7
25.0,69.6,9.3,89.1
9.8,69.6,8.8,77.8
25.0,69.6,6.7,61.0
18.3,69.6,7.2,53.1
7.4,69.5,7.0,84.9
28.7,69.5,7.4,64.4
25.4,69.5,7.6,64.4
5.6,69.5,7.9,57.4
22.1,69.5,5.2,64.2
26.1,69.5,7.5,55.4
12.9,69.5,5.5,64.1
22.1,69.5,7.0,55.1
23.5,69.5,5.2,57.6
19.2,69.5,7.4,87.8
25.5,69.5,8.4,80.7
20.1,69.5,8.9,80.3
15.9,69.5,7.0,81.5
13.9,69.5,5.4,60.4
26.0,69.5,7.0,80.1
19.5,69.5,8.9,62.7
23.4,69.4,4.9,69.5
17.3,69.4,9.3,79.5
18.5,69.4,4.6,54.1
15.3,69.4,7.8,55.6
21.1,69.4,8.7,64.7
4.8,69.4,8.7,59.7
24.1,69.4,7.3,86.9
19.8,69.4,8.9,64.1
14.9,69.4,6.7,58.2
22.5,69.4,6.7,61.0
25.9,69.4,8.1,91.1
16.8,69.4,7.8,65.2
20.9,69.4,7.8,84.6
10.9,69.3,4.0,88.1
17.7,69.3,7.9,55.5
21.5,69.3,7.1,61.6
25.5,69.3,8.5,65.5
13.4,69.3,7.0,75.5
21.7,69.3,7.3,93.8
16.6,69.3,6.3,97.8
19.5,69.3,6.3,57.8
7.6,69.3,8.4,87.0
23.5,69.3,6.6,74.9
15.2,69.3,6.7,62.9
20.2,69.3,6.7,66.3
20.5,69.3,6.2,69.4
19.4,69.3,6.2,84.8
23.3,69.3,8.6,86.4
21.4,69.2,6.7,69.5
21.8,69.2,7.9,62.6
11.5,69.2,8.2,69.2
21.8,69.2,7.2,89.0
15.0,69.2,7.9,72.7
15.9,69.2,5.0,56.4
11.0,69.2,6.8,64.3
24.6,69.2,8.1,59.4
20.7,69.2,7.8,57.3
31.6,69.2,7.4,64.5
33.5,69.2,6.7,84.5
24.3,69.2,6.6,82.2
13.9,69.2,8.5,87.5
31.0,69.2,8.1,96.6
17.2,69.2,5.8,93.7
15.4,69.2,6.8,72.6
9.7,69.2,4.6,61.6
20.1,69.2,8.8,97.3
31.8,69.2,7.4,57.8
13.2,69.1,5.8,80.5
28.0,69.1,6.1,68.7
9.7,69.1,7.6,89.1
19.4,69.1,8.8,84.9
19.7,69.1,8.5,84.4
30.5,69.1,5.8,55.9
19.8,69.1,8.6,80.5
20.4,69.1,4.6,91.9
22.7,69.1,7.2,81.6
17.4,69.1,5.7,96.4
29.5,69.1,8.4,55.7
23.4,69.1,6.3,88.1
21.6,69.1,6.3,96.4
23.5,69.1,8.9,68.5
21.6,69.1,8.7,60.2
15.9,69.1,8.1,86.3
13.7,69.1,7.1,78.4
13.7,69.1,7.6,73.6
12.7,69.1,5.7,64.5
26.0,69.0,8.7,86.9
17.6,69.0,8.9,64.7
24.7,69.0,8.4,55.0
18.8,69.0,6.3,81.1
21.7,69.0,8.7,55.3
18.9,69.0,6.6,70.1
18.8,69.0,7.3,70.3
15.0,69.0,8.2,99.5
27.6,69.0,9.7,100.0
24.6,69.0,5.3,92.2
25.3,68.9,6.8,92.6
22.0,68.9,8.4,78.5
22.5,68.9,8.4,72.6
13.0,68.9,6.7,69.6
27.7,68.9,7.6,66.5
20.0,68.9,5.3,56.0
26.5,68.9,6.5,76.9
28.8,68.9,6.8,76.8
18.3,68.9,6.6,60.2
19.8,68.9,5.2,62.4
15.6,68.9,5.9,79.7
18.8,68.9,5.0,90.9
22.6,68.9,6.6,87.6
17.6,68.9,6.9,99.7
14.9,68.9,7.5,97.3
25.4,68.9,7.5,62.9
37.0,68.8,7.0,50.3
15.3,68.8,6.3,99.2
29.5,68.8,7.3,64.6
19.2,68.8,8.3,57.3
27.7,68.8,7.5,82.4
21.0,68.8,9.2,63.1
28.2,68.8,5.6,56.2
26.7,68.8,7.2,57.9
15.0,68.8,6.9,70.6
14.7,68.8,8.2,82.8
28.0,68.8,8.3,87.1
13.7,68.8,7.5,66.5
32.4,68.8,7.9,89.7
22.9,68.8,7.0,59.0
4.6,68.8,7.1,73.4
19.8,68.8,6.3,69.8
26.1,68.8,8.9,59.4
29.0,68.7,5.7,83.4
19.2,68.7,6.0,60.8
26.1,68.7,5.9,87.0
26.3,68.7,7.5,58.9
18.8,68.7,7.1,97.2
19.0,68.7,6.4,76.0
6.2,68.7,9.1,78.7
22.3,68.7,8.2,57.6
22.8,68.7,5.2,86.4
20.6,68.7,7.1,91.3
19.6,68.7,7.0,50.6
16.0,68.7,7.3,55.7
18.3,68.7,7.2,70.8
24.7,68.7,6.2,78.0
9.4,68.6,5.4,90.8
14.9,68.6,6.5,72.4
18.7,68.6,7.1,65.4
24.2,68.6,7.2,88.6
12.4,68.6,6.5,83.6
7.0,68.6,7.0,90.8
21.3,68.6,8.6,67.3
31.2,68.6,9.4,84.1
25.4,68.6,5.9,89.1
28.0,68.6,8.2,53.9
10.1,68.6,10.0,58.5
14.2,68.6,5.9,69.9
15.7,68.6,8.0,78.6
22.7,68.6,4.8,93.0
32.0,68.6,9.3,55.8
16.4,68.6,7.6,91.4
28.0,68.6,6.8,71.4
17.7,68.6,7.2,99.3
23.9,68.6,6.2,51.9
25.8,68.6,7.4,53.7
19.2,68.6,7.4,80.6
11.2,68.6,8.9,78.1
18.5,68.6,6.8,55.7
13.1,68.6,7.9,92.2
25.9,68.6,6.5,88.5
18.6,68.6,7.1,87.0
16.1,68.6,6.6,58.2
13.0,68.6,7.5,55.6
28.5,68.6,6.2,54.7
20.7,68.6,7.8,68.6
12.3,68.5,7.8,71.4
25.7,68.5,4.1,62.2
20.3,68.5,8.6,67.9
9.8,68.5,8.2,99.3
20.0,68.5,5.0,69.7
18.9,68.5,7.3,88.3
26.2,68.5,6.9,85.9
21.9,68.5,7.7,94.9
22.7,68.5,6.9,84.3
20.4,68.5,7.6,63.9
25.1,68.5,6.5,51.7
29.8,68.5,8.7,68.2
14.1,68.5,7.4,97.1
14.3,68.5,7.8,58.7
25.1,68.5,8.3,67.4
28.5,68.5,10.0,64.6
16.5,68.5,7.6,90.3
14.6,68.4,7.7,86.1
17.2,68.4,6.4,72.8
17.1,68.4,8.1,70.3
21.1,68.4,7.1,96.8
19.0,68.4,8.9,69.4
19.2,68.4,8.0,80.0
14.7,68.4,7.4,78.6
21.9,68.4,6.2,87.2
24.3,68.4,8.6,68.2
17.5,68.4,5.4,71.3
16.2,68.4,6.9,68.3
27.1,68.4,6.4,55.3
23.6,68.4,5.6,69.4
19.2,68.4,7.3,90.7
31.9,68.4,6.6,84.6
26.8,68.4,6.2,56.3
18.1,68.4,5.9,70.4
17.5,68.4,4.0,64.4
15.8,68.3,6.3,82.3
24.8,68.3,6.1,89.6
17.9,68.3,7.7,95.4
28.7,68.3,6.9,89.0
18.9,68.3,8.5,76.6
33.0,68.3,8.8,72.3
13.6,68.3,7.2,66.0
19.1,68.3,6.9,88.8
18.1,68.3,8.1,65.5
20.7,68.3,6.2,98.2
19.9,68.3,7.7,57.2
18.2,68.3,6.0,93.2
24.1,68.3,8.1,85.0
22.1,68.3,7.3,86.6
27.1,68.3,8.0,60.3
22.6,68.3,7.8,73.8
